Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,source_country,destination_country
2022-06-15 08:15:58,59.48.158.135,213.125.91.89,23947,35328,ICMP,108,Data,HTTP,IoC Detected,90.5,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Chirag Halder,Opera/8.32.(Windows NT 6.0; niu-NU) Presto/2.9.187 Version/11.00,Segment C,"Faridabad, Bihar",98.216.118.251,Log Data,,Firewall,China,Netherlands
2022-08-04 03:14:14,157.172.112.62,44.150.85.89,58314,38693,TCP,1203,Data,HTTP,,86.01,,DDoS,Known Pattern A,Ignored,High,Vidur Goswami,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3309-03-03 06:34:31 Firefox/3.6.14,Segment B,"Berhampur, Meghalaya",89.5.155.148,,,Firewall,United Kingdom,Germany
2022-07-24 04:58:38,174.109.19.92,62.69.247.26,3810,33540,TCP,1376,Control,DNS,,17.49,,Intrusion,Known Pattern A,Ignored,Low,Hazel Divan,Opera/9.58.(X11; Linux x86_64; eo-US) Presto/2.9.171 Version/11.00,Segment A,"Nagercoil, Rajasthan",55.157.42.35,,,Firewall,United States,Poland
2021-12-12 05:19:57,6.254.246.218,213.190.15.197,17703,41703,UDP,1040,Control,HTTP,,42.97,,Malware,Known Pattern A,Blocked,Medium,Jivin Contractor,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0),Segment C,"Sultan Pur Majra, Rajasthan",96.66.28.170,,Alert Data,Server,United States,France
2022-05-13 06:43:21,213.73.166.160,217.235.58.226,18038,4970,UDP,651,Control,FTP,,82.42,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Taimur Loyal,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),Segment B,"Vijayanagaram, Madhya Pradesh",,Log Data,,Firewall,Netherlands,Germany
2022-12-14 10:58:30,136.154.4.56,57.188.206.89,52820,28514,ICMP,965,Control,DNS,IoC Detected,3.26,,Intrusion,Known Pattern A,Logged,Medium,Dhruv Gopal,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_8; rv:1.9.6.20) Gecko/2351-07-18 17:39:34 Firefox/3.8,Segment A,"South Dumdum, Assam",12.205.30.139,Log Data,,Server,Australia,Belgium
2021-01-05 23:50:48,21.103.19.167,79.144.221.23,61211,24951,UDP,922,Control,FTP,IoC Detected,14.24,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Jayant Venkatesh,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),Segment A,"Mira-Bhayandar, Uttarakhand",,Log Data,Alert Data,Firewall,United States,Spain
2020-11-07 04:22:40,53.243.14.208,80.24.180.226,37622,52257,UDP,1375,Control,DNS,,54.6,,DDoS,Known Pattern A,Logged,Medium,Sara Singh,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0 rv:3.0; ts-ZA) AppleWebKit/533.11.3 (KHTML, like Gecko) Version/4.0.2 Safari/533.11.3",Segment A,"Dehri, Goa",13.43.19.233,Log Data,Alert Data,Firewall,Germany,Spain
2020-12-01 23:30:02,55.86.89.135,53.240.93.160,51398,57444,ICMP,1185,Control,DNS,IoC Detected,20.92,,Intrusion,Known Pattern A,Blocked,Low,Aniruddh Kapadia,Mozilla/5.0 (Windows NT 4.0; cv-RU; rv:1.9.2.20) Gecko/6226-07-20 14:51:07 Firefox/10.0,Segment C,"Vadodara, Tamil Nadu",,,,Server,United States,Germany
2020-10-02 02:52:01,44.209.166.54,213.163.64.138,54344,21332,UDP,485,Data,DNS,IoC Detected,33.82,,DDoS,Known Pattern B,Blocked,High,Lakshay Ratta,"Mozilla/5.0 (Windows 95) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/41.0.899.0 Safari/534.0",Segment C,"Madurai, Assam",,,,Server,United States,Netherlands
2021-02-13 00:10:08,21.117.24.46,89.65.102.50,28397,54363,TCP,1124,Data,DNS,,84.0,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Raghav Bhatia,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; kk-KZ) AppleWebKit/533.20.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.20.6",Segment B,"Nashik, Mizoram",41.182.64.68,,Alert Data,Firewall,United States,Poland
2020-11-14 00:44:03,101.3.201.244,217.253.24.133,54315,35833,ICMP,109,Control,DNS,,93.12,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Kartik Wali,"Mozilla/5.0 (Windows 95) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/33.0.802.0 Safari/531.2",Segment B,"Surat, Arunachal Pradesh",,Log Data,,Firewall,Taiwan,Germany
2020-11-05 12:21:24,41.218.209.52,79.41.112.130,14398,8711,ICMP,1315,Data,DNS,,46.74,,DDoS,Known Pattern A,Logged,Low,Hansh Srivastava,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_9 rv:5.0; sl-SI) AppleWebKit/531.32.6 (KHTML, like Gecko) Version/4.0 Safari/531.32.6",Segment C,"Guntur, Mizoram",201.150.198.206,,,Firewall,Ghana,Italy
2021-01-19 05:32:17,167.212.163.62,52.236.227.182,39847,50581,ICMP,158,Data,DNS,IoC Detected,98.12,,Malware,Known Pattern A,Blocked,Medium,Nayantara Sandal,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/18.8a6283.0 Mobile/18X091 Safari/532.0",Segment B,"Miryalaguda, Nagaland",,,Alert Data,Server,United States,Netherlands
2021-08-10 06:38:41,77.175.75.70,82.223.133.21,36018,13642,UDP,384,Control,DNS,,55.82,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Ranbir Dyal,Opera/8.93.(X11; Linux i686; as-IN) Presto/2.9.169 Version/12.00,Segment B,"Tinsukia, Andhra Pradesh",,,,Firewall,Netherlands,Spain
2021-11-26 06:48:55,129.35.81.203,159.50.191.135,15797,54665,UDP,870,Data,DNS,,92.97,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Purab De,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_4 rv:4.0; hi-IN) AppleWebKit/534.12.7 (KHTML, like Gecko) Version/5.0.2 Safari/534.12.7",Segment C,"Bilaspur, Nagaland",130.131.104.159,,,Firewall,United States,France
2022-05-22 08:05:51,80.173.217.21,80.49.248.73,22303,54745,ICMP,458,Data,FTP,IoC Detected,19.94,,Malware,Known Pattern B,Logged,High,Raunak Handa,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),Segment A,"Amravati, Karnataka",,Log Data,,Server,Germany,Poland
2020-10-22 02:17:57,59.210.47.12,4.231.239.12,2344,40172,ICMP,172,Data,DNS,IoC Detected,51.83,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Himmat Manda,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.16.4 (KHTML, like Gecko) Version/5.1 Safari/533.16.4",Segment C,"Mira-Bhayandar, Goa",,Log Data,,Firewall,China,Ireland
2021-11-06 21:50:48,123.197.127.13,146.185.189.0,50213,15222,UDP,1286,Control,FTP,IoC Detected,26.23,,Malware,Known Pattern B,Blocked,Low,Vaibhav Biswas,Opera/9.41.(Windows NT 6.2; shs-CA) Presto/2.9.188 Version/12.00,Segment A,"Pallavaram, Uttarakhand",,Log Data,Alert Data,Server,China,Netherlands
2022-02-02 01:03:19,104.217.2.81,145.56.147.39,56739,46569,TCP,432,Control,FTP,,52.05,,Malware,Known Pattern B,Blocked,High,Mohanlal Wali,Opera/8.75.(Windows NT 5.2; shs-CA) Presto/2.9.180 Version/11.00,Segment B,"Madhyamgram, Kerala",99.81.30.63,Log Data,Alert Data,Server,United States,Netherlands
2020-02-17 11:47:36,103.147.36.137,185.218.66.13,15631,56157,UDP,1168,Data,FTP,,87.3,,DDoS,Known Pattern B,Ignored,High,Romil Bansal,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.28.6 (KHTML, like Gecko) Version/4.1 Safari/535.28.6",Segment C,"Lucknow, Sikkim",59.98.155.71,,,Firewall,Vietnam,Bulgaria
2020-10-22 19:59:10,7.95.197.152,217.2.162.183,15788,27512,TCP,1489,Data,HTTP,IoC Detected,43.04,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Yashvi Bail,Mozilla/5.0 (Android 4.2; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,Segment A,"Buxar, Manipur",,Log Data,Alert Data,Firewall,United States,Germany
2020-04-10 20:06:40,77.37.251.198,77.55.245.112,62852,45396,ICMP,1056,Control,FTP,IoC Detected,85.23,,DDoS,Known Pattern B,Logged,High,Dhanuk Subramaniam,Opera/9.46.(X11; Linux i686; szl-PL) Presto/2.9.166 Version/12.00,Segment A,"Gandhidham, Uttar Pradesh",49.226.171.114,,,Server,Russia,Poland
2021-01-31 02:44:38,77.168.32.0,151.68.10.214,46263,35290,TCP,1400,Control,DNS,,53.46,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Manikya Wable,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2; rv:1.9.5.20) Gecko/5511-11-25 00:56:44 Firefox/12.0,Segment A,"Chittoor, Uttarakhand",,Log Data,Alert Data,Server,Netherlands,Italy
2023-04-12 15:07:55,52.251.158.237,160.80.61.153,50993,33357,ICMP,1404,Control,DNS,,96.42,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Anay Bandi,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.30.2 (KHTML, like Gecko) Version/4.0 Safari/532.30.2",Segment A,"Jamshedpur, Uttarakhand",,Log Data,,Server,United States,Italy
2022-09-16 22:08:13,187.203.135.244,93.56.39.118,15023,2881,UDP,1460,Control,HTTP,,53.81,,DDoS,Known Pattern B,Ignored,High,Nakul Basu,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4; rv:1.9.5.20) Gecko/6014-08-02 15:35:42 Firefox/3.6.4,Segment B,"Mysore, Tamil Nadu",147.111.117.163,,Alert Data,Firewall,Mexico,Italy
2023-09-29 20:41:40,46.62.228.21,161.111.45.52,3331,39308,ICMP,593,Data,FTP,IoC Detected,51.56,,Intrusion,Known Pattern A,Blocked,Low,Arhaan Edwin,Opera/9.66.(X11; Linux x86_64; an-ES) Presto/2.9.176 Version/11.00,Segment A,"Tezpur, Uttarakhand",20.88.250.243,,,Firewall,Finland,Spain
2020-01-21 12:58:39,48.78.196.123,57.47.86.149,26705,28014,ICMP,489,Control,FTP,,67.34,,Intrusion,Known Pattern B,Ignored,Medium,Mamooty Lad,Mozilla/5.0 (Android 4.0.1; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,Segment C,"Uluberia, Uttarakhand",132.84.178.119,,,Server,United States,Belgium
2020-03-27 11:53:04,190.100.49.210,86.64.160.94,2911,45206,TCP,1269,Control,FTP,IoC Detected,47.02,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Madhav Chadha,"Mozilla/5.0 (Windows 95) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/19.0.880.0 Safari/534.0",Segment C,"Farrukhabad, Himachal Pradesh",,,,Server,Chile,France
2021-12-28 14:14:30,151.22.171.184,87.175.29.140,20983,42651,ICMP,444,Data,FTP,IoC Detected,41.03,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Advika Lad,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3 rv:6.0; lb-LU) AppleWebKit/532.13.4 (KHTML, like Gecko) Version/4.1 Safari/532.13.4",Segment C,"Amaravati, Assam",,Log Data,,Server,Italy,Germany
2022-02-10 16:56:46,109.226.168.99,212.61.205.82,9662,24377,UDP,569,Data,HTTP,,63.61,,Malware,Known Pattern B,Logged,High,Chirag Johal,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.4.3 (KHTML, like Gecko) Version/4.0 Safari/533.4.3",Segment B,"Kamarhati, Andhra Pradesh",,,,Firewall,Germany,Netherlands
2023-02-07 12:18:15,112.253.86.253,78.207.167.57,24508,6361,ICMP,595,Data,DNS,,51.77,,Intrusion,Known Pattern B,Logged,High,Piya Shere,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.6.1 (KHTML, like Gecko) Version/4.0.1 Safari/533.6.1",Segment A,"Tiruchirappalli, Assam",136.3.198.97,Log Data,,Firewall,China,France
2021-02-14 21:30:28,99.139.10.114,188.198.115.217,24735,42985,UDP,197,Data,FTP,IoC Detected,84.52,,DDoS,Known Pattern A,Blocked,Medium,Miraan Manne,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.30.4 (KHTML, like Gecko) Version/5.0 Safari/534.30.4",Segment C,"Aligarh, Kerala",50.112.85.157,Log Data,,Firewall,United States,Slovenia
2022-02-10 05:22:14,161.57.155.160,20.4.237.209,57098,55566,ICMP,279,Data,HTTP,,68.4,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Zain Venkataraman,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9 rv:2.0; bho-IN) AppleWebKit/533.49.1 (KHTML, like Gecko) Version/5.0.1 Safari/533.49.1",Segment A,"Loni, Telangana",,Log Data,Alert Data,Firewall,United States,Netherlands
2021-08-20 18:17:42,124.16.38.116,80.160.92.230,27337,39752,UDP,159,Control,FTP,IoC Detected,73.96,Alert Triggered,Malware,Known Pattern B,Logged,Low,Ritvik Tank,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/3.0),Segment B,"Thoothukudi, Goa",6.181.230.89,Log Data,Alert Data,Firewall,China,Denmark
2021-05-21 12:36:54,169.24.181.183,145.160.174.9,4986,34551,ICMP,1185,Control,DNS,IoC Detected,42.28,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Vidur Singhal,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_5) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/53.0.846.0 Safari/535.1",Segment A,"Kishanganj, Telangana",71.80.197.205,,,Server,United States,Netherlands
2020-06-07 01:17:04,5.168.228.79,93.233.165.173,53618,64020,ICMP,1261,Data,FTP,IoC Detected,39.39,,Intrusion,Known Pattern A,Logged,High,Drishya Manda,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0 rv:4.0; yi-US) AppleWebKit/533.6.6 (KHTML, like Gecko) Version/5.0.4 Safari/533.6.6",Segment A,"Surat, Bihar",192.205.197.204,Log Data,Alert Data,Firewall,Italy,Germany
2023-08-13 23:27:33,144.171.194.68,217.128.90.46,2764,8529,TCP,163,Data,DNS,IoC Detected,87.66,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Rhea Char,Mozilla/5.0 (Windows 98; Win 9x 4.90; gd-GB; rv:1.9.0.20) Gecko/9860-08-27 16:37:58 Firefox/3.6.18,Segment B,"Kadapa, Odisha",,,,Firewall,United States,France
2022-06-16 14:19:37,9.40.167.60,176.152.194.157,31674,30599,TCP,299,Data,FTP,IoC Detected,80.6,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Kavya Subramanian,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),Segment C,"Thane, Maharashtra",87.121.140.37,,Alert Data,Firewall,United States,France
2020-06-05 11:55:04,145.233.26.252,45.86.40.236,52201,18261,UDP,1384,Data,FTP,IoC Detected,43.53,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Ehsaan Boase,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/40.0.873.0 Safari/533.2",Segment C,"Jalna, Haryana",153.5.218.74,Log Data,,Server,United Kingdom,France
2022-09-09 17:48:02,142.216.89.123,151.50.143.132,5854,53828,TCP,1137,Data,DNS,IoC Detected,94.99,,Malware,Known Pattern A,Logged,High,Ranbir Khanna,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_4) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/38.0.829.0 Safari/532.1",Segment C,"Nagaon, Manipur",57.163.85.147,,Alert Data,Firewall,Canada,Italy
2022-01-05 12:17:23,82.20.148.192,34.240.65.199,64439,23414,ICMP,799,Control,HTTP,,95.46,,Malware,Known Pattern B,Ignored,Low,Nitya Yadav,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/17.4w2445.0 Mobile/03D583 Safari/532.2",Segment B,"Bidar, Rajasthan",28.238.30.70,,,Server,United Kingdom,Ireland
2021-05-04 18:23:11,195.32.98.54,212.180.57.41,36678,15160,ICMP,871,Control,DNS,,91.6,,Malware,Known Pattern B,Ignored,Medium,Yakshit Khosla,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.18.4 (KHTML, like Gecko) Version/4.0.2 Safari/532.18.4",Segment A,"Akola, Tripura",,Log Data,Alert Data,Server,Italy,France
2022-06-25 10:07:27,195.48.239.52,145.44.251.128,51466,51096,UDP,486,Control,HTTP,IoC Detected,57.14,,Intrusion,Known Pattern A,Blocked,Low,Sara Bose,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/4.1),Segment B,"Saharanpur, Assam",,,Alert Data,Firewall,Switzerland,Netherlands
2022-06-13 07:52:59,76.150.216.83,185.106.16.211,12249,7518,ICMP,253,Data,DNS,IoC Detected,50.89,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Fateh Saraf,Opera/8.50.(X11; Linux i686; uz-UZ) Presto/2.9.175 Version/11.00,Segment C,"Gulbarga, Mizoram",,,Alert Data,Server,United States,Greece
2022-08-21 12:02:24,179.14.116.73,109.25.168.89,5198,27145,TCP,357,Control,HTTP,IoC Detected,22.49,Alert Triggered,Malware,Known Pattern B,Blocked,High,Pari Sachdeva,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),Segment C,"Karaikudi, West Bengal",,,Alert Data,Server,Colombia,France
2022-10-19 02:28:05,81.47.73.27,90.18.200.147,24054,21917,ICMP,480,Control,HTTP,,13.66,,Malware,Known Pattern B,Logged,Low,Charvi Tailor,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.9.6 (KHTML, like Gecko) Version/4.0.4 Safari/535.9.6",Segment A,"Nagaon, Odisha",,Log Data,,Server,Spain,France
2020-08-17 10:47:12,129.156.55.116,85.251.156.176,8912,31740,ICMP,963,Data,FTP,IoC Detected,57.97,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Kiaan Iyengar,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.1),Segment A,"Lucknow, Punjab",,,Alert Data,Firewall,United States,Spain
2021-10-12 06:05:53,19.202.251.182,195.199.25.117,47804,62499,ICMP,317,Control,HTTP,IoC Detected,34.18,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Ranbir Jani,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; unm-US) AppleWebKit/535.6.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.6.6",Segment C,"Belgaum, Tripura",,Log Data,,Firewall,United States,Hungary
2022-08-04 01:35:01,4.49.136.245,145.134.121.123,34042,22256,TCP,200,Data,FTP,,34.71,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Faiyaz Kibe,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; os-RU) AppleWebKit/534.23.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.23.2",Segment A,"Jalgaon, Kerala",,,Alert Data,Firewall,United States,Netherlands
2021-07-29 23:50:03,218.208.60.140,145.127.116.196,5060,35894,ICMP,468,Data,HTTP,,12.95,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Jivika Cherian,Mozilla/5.0 (Windows NT 5.2; fil-PH; rv:1.9.0.20) Gecko/2974-01-09 08:47:26 Firefox/3.6.3,Segment C,"Erode, Tamil Nadu",,,,Firewall,Malaysia,Netherlands
2022-02-13 02:59:58,138.55.83.98,80.121.217.19,29495,44484,TCP,1200,Data,DNS,IoC Detected,7.89,Alert Triggered,Malware,Known Pattern B,Blocked,High,Ahana  Mahajan,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.1),Segment B,"Buxar, Andhra Pradesh",,Log Data,Alert Data,Server,United States,Austria
2023-02-08 03:29:26,62.123.242.50,130.237.236.23,27341,16651,TCP,1091,Control,DNS,,30.39,Alert Triggered,Malware,Known Pattern B,Logged,High,Jayesh Kale,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/19.0.824.0 Mobile/00L343 Safari/536.2",Segment A,"Chandigarh, Himachal Pradesh",7.60.78.201,,,Firewall,Italy,Sweden
2022-07-19 20:53:54,136.79.221.197,145.253.211.247,40876,47628,TCP,280,Control,DNS,,77.23,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Damini Anand,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ber-MA) AppleWebKit/535.18.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6535.18.6",Segment A,"Srikakulam, West Bengal",,,Alert Data,Firewall,United States,Germany
2020-05-09 20:14:17,47.11.51.73,84.107.18.247,56329,3844,ICMP,924,Control,FTP,,83.58,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Jayan Ram,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.33.7 (KHTML, like Gecko) Version/5.0.2 Safari/534.33.7",Segment B,"Bhusawal, Andhra Pradesh",,,,Server,India,Netherlands
2021-11-14 06:47:55,194.103.173.242,90.172.187.147,19429,41081,TCP,1296,Data,HTTP,,9.21,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Ishita Gokhale,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0),Segment C,"Amroha, Uttar Pradesh",58.142.61.198,Log Data,Alert Data,Server,Sweden,Spain
2020-02-22 07:04:19,1.103.203.179,90.57.198.59,45279,26171,ICMP,583,Control,DNS,,60.02,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Drishya Kibe,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/8945-12-15 01:56:13 Firefox/12.0,Segment B,"Gangtok, Uttarakhand",12.64.215.102,,,Firewall,South Korea,France
2021-03-05 12:15:10,219.198.58.4,163.113.243.150,42280,50401,TCP,161,Data,DNS,IoC Detected,52.54,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Kiaan Agate,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/13.1x4415.0 Mobile/39C032 Safari/533.2",Segment A,"Loni, Andhra Pradesh",108.231.145.119,,Alert Data,Server,Japan,France
2021-04-13 14:52:39,1.74.39.234,81.94.66.55,63204,37332,UDP,1122,Control,FTP,,20.23,Alert Triggered,Malware,Known Pattern B,Logged,High,Yasmin Ahuja,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nso-ZA) AppleWebKit/535.11.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.11.3",Segment A,"Etawah, Karnataka",27.23.88.10,,Alert Data,Server,Japan,Sweden
2020-02-19 05:11:33,72.210.160.47,79.219.72.115,11003,48632,TCP,756,Data,FTP,IoC Detected,92.55,,Malware,Known Pattern A,Ignored,Medium,Anya Mani,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.0),Segment B,"Hapur, Mizoram",218.200.150.235,,Alert Data,Server,United States,Germany
2023-05-06 21:19:42,169.71.136.146,130.242.46.8,10515,50995,UDP,639,Control,HTTP,,43.79,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Jivin Barman,Opera/8.28.(X11; Linux x86_64; wa-BE) Presto/2.9.170 Version/11.00,Segment C,"Pondicherry, Haryana",116.129.10.168,,,Server,United States,Sweden
2021-09-27 04:14:46,185.86.206.49,195.246.27.24,18741,3151,UDP,1228,Data,DNS,,1.09,,DDoS,Known Pattern B,Ignored,High,Ahana  Dugar,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/61.0.801.0 Safari/536.2",Segment B,"Alappuzha, Sikkim",110.235.93.24,Log Data,Alert Data,Firewall,Israel,Slovenia
2021-11-24 16:03:44,138.118.164.78,149.219.193.166,29030,28258,UDP,921,Control,HTTP,,67.73,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Jivin Bhattacharyya,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; as-IN) AppleWebKit/535.41.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.41.2",Segment A,"Tiruvottiyur, Jharkhand",,,,Server,Brazil,Germany
2021-03-18 15:41:36,31.35.40.83,91.180.175.208,21735,47121,UDP,865,Control,DNS,,21.52,,Malware,Known Pattern A,Ignored,High,Neysa Dewan,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),Segment C,"Durgapur, Meghalaya",,Log Data,Alert Data,Server,France,Belgium
2021-03-30 16:36:40,193.30.74.148,136.243.138.163,11056,58242,TCP,724,Control,FTP,,77.94,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Mohanlal Luthra,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),Segment B,"Gwalior, Andhra Pradesh",79.199.229.74,Log Data,Alert Data,Firewall,Germany,Germany
2021-05-13 13:27:28,102.48.187.179,53.213.204.159,35413,47042,TCP,504,Data,HTTP,,9.86,,DDoS,Known Pattern A,Ignored,Low,Advika Doshi,Opera/9.10.(X11; Linux x86_64; apn-IN) Presto/2.9.166 Version/11.00,Segment B,"Bangalore, Rajasthan",39.68.170.148,Log Data,,Server,Morocco,Germany
2023-04-13 14:57:35,175.40.79.37,213.81.241.71,32227,60790,ICMP,1304,Data,DNS,,87.33,,Malware,Known Pattern B,Logged,Medium,Onkar Tiwari,Opera/9.43.(X11; Linux i686; doi-IN) Presto/2.9.169 Version/10.00,Segment C,"Latur, Chhattisgarh",,Log Data,Alert Data,Firewall,India,Slovakia
2020-06-25 22:52:46,163.170.236.129,45.156.174.63,8946,10241,TCP,709,Data,DNS,IoC Detected,59.81,Alert Triggered,Malware,Known Pattern A,Logged,Medium,Divit Hayre,Mozilla/5.0 (Android 2.1; Mobile; rv:33.0) Gecko/33.0 Firefox/33.0,Segment A,"Sikar, Arunachal Pradesh",,,,Server,United Kingdom,Netherlands
2023-08-21 14:53:22,198.158.140.31,176.247.151.222,59485,45785,TCP,393,Data,FTP,IoC Detected,70.08,,Intrusion,Known Pattern A,Blocked,Medium,Anaya Keer,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),Segment C,"Mathura, Punjab",,,,Server,United States,Italy
2020-05-31 15:10:48,201.80.215.117,86.215.45.189,30208,45865,UDP,295,Control,DNS,,86.54,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Urvi Tella,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/4.0),Segment C,"Sambhal, Arunachal Pradesh",143.54.247.166,,Alert Data,Firewall,Brazil,France
